date,index_name,ticker,data_source,close_level
2022-03-15,FTSE_100,^FTSE,Yahoo Finance,7175.7001953125
2022-03-16,FTSE_100,^FTSE,Yahoo Finance,7291.7001953125
2022-03-17,FTSE_100,^FTSE,Yahoo Finance,7385.2998046875
2022-03-18,FTSE_100,^FTSE,Yahoo Finance,7404.7001953125
2022-03-21,FTSE_100,^FTSE,Yahoo Finance,7442.39990234375
2022-03-22,FTSE_100,^FTSE,Yahoo Finance,7476.7001953125
2022-03-23,FTSE_100,^FTSE,Yahoo Finance,7460.60009765625
2022-03-24,FTSE_100,^FTSE,Yahoo Finance,7467.39990234375
2022-03-25,FTSE_100,^FTSE,Yahoo Finance,7483.39990234375
2022-03-28,FTSE_100,^FTSE,Yahoo Finance,7473.10009765625
2022-03-29,FTSE_100,^FTSE,Yahoo Finance,7537.2998046875
2022-03-30,FTSE_100,^FTSE,Yahoo Finance,7578.7998046875
2022-03-31,FTSE_100,^FTSE,Yahoo Finance,7515.7001953125
2022-04-01,FTSE_100,^FTSE,Yahoo Finance,7537.89990234375
2022-04-04,FTSE_100,^FTSE,Yahoo Finance,7558.89990234375
2022-04-05,FTSE_100,^FTSE,Yahoo Finance,7613.7001953125
2022-04-06,FTSE_100,^FTSE,Yahoo Finance,7587.7001953125
2022-04-07,FTSE_100,^FTSE,Yahoo Finance,7551.7998046875
2022-04-08,FTSE_100,^FTSE,Yahoo Finance,7669.60009765625
2022-04-11,FTSE_100,^FTSE,Yahoo Finance,7618.2998046875
2022-04-12,FTSE_100,^FTSE,Yahoo Finance,7576.7001953125
2022-04-13,FTSE_100,^FTSE,Yahoo Finance,7580.7998046875
2022-04-14,FTSE_100,^FTSE,Yahoo Finance,7616.39990234375
2022-04-19,FTSE_100,^FTSE,Yahoo Finance,7601.2998046875
2022-04-20,FTSE_100,^FTSE,Yahoo Finance,7629.2001953125
2022-04-21,FTSE_100,^FTSE,Yahoo Finance,7628.0
2022-04-22,FTSE_100,^FTSE,Yahoo Finance,7521.7001953125
2022-04-25,FTSE_100,^FTSE,Yahoo Finance,7380.5
2022-04-26,FTSE_100,^FTSE,Yahoo Finance,7386.2001953125
2022-04-27,FTSE_100,^FTSE,Yahoo Finance,7425.60009765625
2022-04-28,FTSE_100,^FTSE,Yahoo Finance,7509.2001953125
2022-04-29,FTSE_100,^FTSE,Yahoo Finance,7544.60009765625
2022-05-03,FTSE_100,^FTSE,Yahoo Finance,7561.2998046875
2022-05-04,FTSE_100,^FTSE,Yahoo Finance,7493.5
2022-05-05,FTSE_100,^FTSE,Yahoo Finance,7503.2998046875
2022-05-06,FTSE_100,^FTSE,Yahoo Finance,7387.89990234375
2022-05-09,FTSE_100,^FTSE,Yahoo Finance,7216.60009765625
2022-05-10,FTSE_100,^FTSE,Yahoo Finance,7243.2001953125
2022-05-11,FTSE_100,^FTSE,Yahoo Finance,7347.7001953125
2022-05-12,FTSE_100,^FTSE,Yahoo Finance,7233.2998046875
2022-05-13,FTSE_100,^FTSE,Yahoo Finance,7418.2001953125
2022-05-16,FTSE_100,^FTSE,Yahoo Finance,7464.7998046875
2022-05-17,FTSE_100,^FTSE,Yahoo Finance,7518.39990234375
2022-05-18,FTSE_100,^FTSE,Yahoo Finance,7438.10009765625
2022-05-19,FTSE_100,^FTSE,Yahoo Finance,7302.7001953125
2022-05-20,FTSE_100,^FTSE,Yahoo Finance,7390.0
2022-05-23,FTSE_100,^FTSE,Yahoo Finance,7513.39990234375
2022-05-24,FTSE_100,^FTSE,Yahoo Finance,7484.39990234375
2022-05-25,FTSE_100,^FTSE,Yahoo Finance,7522.7998046875
2022-05-26,FTSE_100,^FTSE,Yahoo Finance,7564.89990234375
2022-05-27,FTSE_100,^FTSE,Yahoo Finance,7585.5
2022-05-30,FTSE_100,^FTSE,Yahoo Finance,7600.10009765625
2022-05-31,FTSE_100,^FTSE,Yahoo Finance,7607.7001953125
2022-06-01,FTSE_100,^FTSE,Yahoo Finance,7533.0
2022-06-06,FTSE_100,^FTSE,Yahoo Finance,7608.2001953125
2022-06-07,FTSE_100,^FTSE,Yahoo Finance,7598.89990234375
2022-06-08,FTSE_100,^FTSE,Yahoo Finance,7593.0
2022-06-09,FTSE_100,^FTSE,Yahoo Finance,7476.2001953125
2022-06-10,FTSE_100,^FTSE,Yahoo Finance,7317.5
2022-06-13,FTSE_100,^FTSE,Yahoo Finance,7205.7998046875
2022-06-14,FTSE_100,^FTSE,Yahoo Finance,7187.5
2022-06-15,FTSE_100,^FTSE,Yahoo Finance,7273.39990234375
2022-06-16,FTSE_100,^FTSE,Yahoo Finance,7045.0
2022-06-17,FTSE_100,^FTSE,Yahoo Finance,7016.2998046875
2022-06-20,FTSE_100,^FTSE,Yahoo Finance,7121.7998046875
2022-06-21,FTSE_100,^FTSE,Yahoo Finance,7152.10009765625
2022-06-22,FTSE_100,^FTSE,Yahoo Finance,7089.2001953125
2022-06-23,FTSE_100,^FTSE,Yahoo Finance,7020.5
2022-06-24,FTSE_100,^FTSE,Yahoo Finance,7208.7998046875
2022-06-27,FTSE_100,^FTSE,Yahoo Finance,7258.2998046875
2022-06-28,FTSE_100,^FTSE,Yahoo Finance,7323.39990234375
2022-06-29,FTSE_100,^FTSE,Yahoo Finance,7312.2998046875
2022-06-30,FTSE_100,^FTSE,Yahoo Finance,7169.2998046875
2022-07-01,FTSE_100,^FTSE,Yahoo Finance,7168.7001953125
2022-07-04,FTSE_100,^FTSE,Yahoo Finance,7232.7001953125
2022-07-05,FTSE_100,^FTSE,Yahoo Finance,7025.5
2022-07-06,FTSE_100,^FTSE,Yahoo Finance,7107.7998046875
2022-07-07,FTSE_100,^FTSE,Yahoo Finance,7189.10009765625
2022-07-08,FTSE_100,^FTSE,Yahoo Finance,7196.2001953125
