date,index_name,ticker,data_source,close_level,log_return,return_pct,garch_volatility,sentiment,attention,sentiment_lag1,attention_lag1,volatility_lag1,return_lag1,regression_eligible
2023-12-13,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4530.18994140625,-0.0014161386787393,-0.1416138678739312,0.7534357795121944,,0,,0.0,0.7889482119894197,-0.0007888415273407,False
2023-12-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4539.16015625,0.0019781390446335,0.1978139044633524,0.727310995488043,-0.2285176933122177,1,,0.0,0.7534357795121944,-0.0014161386787393,False
2023-12-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4549.43994140625,0.0022621282550575,0.2262128255057579,0.7000229939389233,-0.1636869851499796,1,-0.2285176933122177,1.0,0.727310995488043,0.0019781390446335,True
2023-12-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4521.1298828125,-0.0062421989064748,-0.6242198906474807,0.67852041872657,-0.0569317076551567,4,-0.1636869851499796,1.0,0.7000229939389233,0.0022621282550575,True
2023-12-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4535.39990234375,0.0031513243326562,0.315132433265621,0.7259522924611551,0.0615115707643844,1,-0.0569317076551567,4.0,0.67852041872657,-0.0062421989064748,True
2023-12-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4533.81982421875,-0.0003484485300007,-0.034844853000079,0.7036904549110086,,0,0.0615115707643844,1.0,0.7259522924611551,0.0031513243326562,True
2023-12-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4524.85986328125,-0.0019782052503255,-0.197820525032551,0.6815881849509504,,0,,0.0,0.7036904549110086,-0.0003484485300007,False
2023-12-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4521.47021484375,-0.0007493975052559,-0.0749397505255961,0.6728856141977051,,0,,0.0,0.6815881849509504,-0.0019782052503255,False
2023-12-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4528.3798828125,0.001527024036167,0.1527024036167051,0.6581724729614743,-0.012679053200052937,6,,0.0,0.6728856141977051,-0.0007493975052559,False
2023-12-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4514.3798828125,-0.0030964023259527,-0.3096402325952774,0.6426350789456454,,0,-0.012679053200052937,6.0,0.6581724729614743,0.001527024036167,True
2023-12-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4521.64990234375,0.0016091184453282,0.160911844532826,0.6526865507998842,0.039208454867115335,3,,0.0,0.6426350789456454,-0.0030964023259527,False
2021-01-04,DAX,^GDAXI,Yahoo Finance,13726.740234375,,,,0.0267215295613784,1,,,,,False
2021-01-05,DAX,^GDAXI,Yahoo Finance,13651.2197265625,-0.0055168974946511,-0.5516897494651185,0.9444004889254656,,0,0.0267215295613784,1.0,,,False
2021-01-06,DAX,^GDAXI,Yahoo Finance,13891.9697265625,0.0174820807839209,1.7482080783920988,0.9181149069133951,,0,,0.0,0.9444004889254656,-0.0055168974946511,False
2021-01-07,DAX,^GDAXI,Yahoo Finance,13968.240234375,0.0054752421792615,0.5475242179261559,1.0892144588856607,0.336831514001824,1,,0.0,0.9181149069133951,0.0174820807839209,False
2021-01-08,DAX,^GDAXI,Yahoo Finance,14049.5302734375,0.0058027648659693,0.5802764865969338,1.0253057175303726,0.0052259086320797,1,0.336831514001824,1.0,1.0892144588856607,0.0054752421792615,True
2021-01-11,DAX,^GDAXI,Yahoo Finance,13936.66015625,-0.0080661731680979,-0.8066173168097944,0.97306906787675,,0,0.0052259086320797,1.0,1.0253057175303726,0.0058027648659693,True
2021-01-12,DAX,^GDAXI,Yahoo Finance,13925.0595703125,-0.0008327258131731,-0.0832725813173131,0.974833132889356,,0,,0.0,0.97306906787675,-0.0080661731680979,False
2021-01-13,DAX,^GDAXI,Yahoo Finance,13939.7099609375,0.0010515351263547,0.1051535126354733,0.9108156501469644,,0,,0.0,0.974833132889356,-0.0008327258131731,False
2021-01-14,DAX,^GDAXI,Yahoo Finance,13988.7001953125,0.0035082759346884,0.3508275934688465,0.8528736492387703,,0,,0.0,0.9108156501469644,0.0010515351263547,False
2021-01-15,DAX,^GDAXI,Yahoo Finance,13787.73046875,-0.0144707745900243,-1.447077459002433,0.8100088947344378,,0,,0.0,0.8528736492387703,0.0035082759346884,False
2021-01-18,DAX,^GDAXI,Yahoo Finance,13848.349609375,0.004386963539968,0.4386963539968039,0.982502351042317,-0.0037242474788640005,2,,0.0,0.8100088947344378,-0.0144707745900243,False
2021-01-19,DAX,^GDAXI,Yahoo Finance,13815.0595703125,-0.0024067933866047,-0.2406793386604736,0.9261307196682949,,0,-0.0037242474788640005,2.0,0.982502351042317,0.004386963539968,True
2021-01-20,DAX,^GDAXI,Yahoo Finance,13921.3701171875,0.0076658076529962,0.7665807652996217,0.8758155039916966,,0,,0.0,0.9261307196682949,-0.0024067933866047,False
2021-01-21,DAX,^GDAXI,Yahoo Finance,13906.669921875,-0.0010565024816139,-0.1056502481613917,0.8672847781872174,0.3381085558561608,1,,0.0,0.8758155039916966,0.0076658076529962,False
2021-01-22,DAX,^GDAXI,Yahoo Finance,13873.9697265625,-0.0023541726057217,-0.2354172605721766,0.8187587672688854,,0,0.3381085558561608,1.0,0.8672847781872174,-0.0010565024816139,True
2021-01-25,DAX,^GDAXI,Yahoo Finance,13643.9501953125,-0.0167181886839417,-1.6718188683941728,0.7840430162559281,-0.0964394633968671,1,,0.0,0.8187587672688854,-0.0023541726057217,False
2021-01-26,DAX,^GDAXI,Yahoo Finance,13870.990234375,0.0165034114989575,1.6503411498957576,1.0252501295279006,,0,-0.0964394633968671,1.0,0.7840430162559281,-0.0167181886839417,True
2021-01-27,DAX,^GDAXI,Yahoo Finance,13620.4599609375,-0.0182265546040304,-1.8226554604030465,1.141892948747916,,0,,0.0,1.0252501295279006,0.0165034114989575,False
2021-01-28,DAX,^GDAXI,Yahoo Finance,13665.9296875,0.0033327801322166,0.3332780132216691,1.3033634715702396,,0,,0.0,1.141892948747916,-0.0182265546040304,False
2021-01-29,DAX,^GDAXI,Yahoo Finance,13432.8701171875,-0.0172011541788104,-1.7201154178810452,1.200663293945014,,0,,0.0,1.3033634715702396,0.0033327801322166,False
2021-02-01,DAX,^GDAXI,Yahoo Finance,13622.01953125,0.0139828695215486,1.3982869521548669,1.3224242763708558,0.0621185224425668,1,,0.0,1.200663293945014,-0.0172011541788104,False
2021-02-02,DAX,^GDAXI,Yahoo Finance,13835.16015625,0.0155256227173714,1.5525622717371443,1.3235080341401102,-0.2356191715225577,1,0.0621185224425668,1.0,1.3224242763708558,0.0139828695215486,True
2021-02-03,DAX,^GDAXI,Yahoo Finance,13933.6298828125,0.0070921447541458,0.7092144754145803,1.3503525558548748,,0,-0.2356191715225577,1.0,1.3235080341401102,0.0155256227173714,True
2021-02-04,DAX,^GDAXI,Yahoo Finance,14060.2900390625,0.0090491807455154,0.9049180745515408,1.26327993491649,0.10683399933465826,2,,0.0,1.3503525558548748,0.0070921447541458,False
2021-02-05,DAX,^GDAXI,Yahoo Finance,14056.7197265625,-0.0002539610398793,-0.0253961039879395,1.2071948861773512,0.14133173132137056,3,0.10683399933465826,2.0,1.26327993491649,0.0090491807455154,True
2021-02-08,DAX,^GDAXI,Yahoo Finance,14059.91015625,0.0002269425400191,0.022694254001912,1.112553201866071,,0,0.14133173132137056,3.0,1.2071948861773512,-0.0002539610398793,True
2021-02-09,DAX,^GDAXI,Yahoo Finance,14011.7998046875,-0.0034276785228546,-0.3427678522854609,1.0288819106691107,,0,,0.0,1.112553201866071,0.0002269425400191,False
2021-02-10,DAX,^GDAXI,Yahoo Finance,13932.9697265625,-0.0056418634719897,-0.5641863471989793,0.970652992987572,-0.0562053024768829,1,,0.0,1.0288819106691107,-0.0034276785228546,False
2021-02-11,DAX,^GDAXI,Yahoo Finance,14040.91015625,0.0077172680979216,0.7717268097921679,0.9414113146167414,,0,-0.0562053024768829,1.0,0.970652992987572,-0.0056418634719897,True
2021-02-12,DAX,^GDAXI,Yahoo Finance,14049.8896484375,0.0006393191048871,0.063931910488715,0.9218980874817452,0.0720571026361236,2,,0.0,0.9414113146167414,0.0077172680979216,False
2021-02-15,DAX,^GDAXI,Yahoo Finance,14109.48046875,0.004232403567258,0.4232403567258048,0.8624551058963082,0.027011420844346552,2,0.0720571026361236,2.0,0.9218980874817452,0.0006393191048871,True
2021-02-16,DAX,^GDAXI,Yahoo Finance,14064.599609375,-0.0031859707372023,-0.3185970737202383,0.8225243489756081,0.07050831933378325,2,0.027011420844346552,2.0,0.8624551058963082,0.004232403567258,True
2021-02-17,DAX,^GDAXI,Yahoo Finance,13909.26953125,-0.0111054837476106,-1.110548374761064,0.7933569086165873,,0,0.07050831933378325,2.0,0.8225243489756081,-0.0031859707372023,True
2021-02-18,DAX,^GDAXI,Yahoo Finance,13886.9296875,-0.0016074031117871,-0.1607403111787165,0.8919011277562833,0.3765704035633117,1,,0.0,0.7933569086165873,-0.0111054837476106,False
2021-02-19,DAX,^GDAXI,Yahoo Finance,13993.23046875,0.0076255872108269,0.7625587210826923,0.8422004704541038,-0.135077327877904,1,0.3765704035633117,1.0,0.8919011277562833,-0.0016074031117871,True
2021-02-22,DAX,^GDAXI,Yahoo Finance,13950.0400390625,-0.0030912962797109,-0.3091296279710983,0.8393507203519643,,0,-0.135077327877904,1.0,0.8422004704541038,0.0076255872108269,True
2021-02-23,DAX,^GDAXI,Yahoo Finance,13864.8095703125,-0.0061284340344708,-0.6128434034470844,0.8067555286801064,,0,,0.0,0.8393507203519643,-0.0030912962797109,False
2021-02-24,DAX,^GDAXI,Yahoo Finance,13976.0,0.0079876284192788,0.7987628419278836,0.8129052735893407,-0.2145538447158677,1,,0.0,0.8067555286801064,-0.0061284340344708,False
2021-02-25,DAX,^GDAXI,Yahoo Finance,13879.330078125,-0.0069408841826718,-0.6940884182671804,0.8206061148189842,,0,-0.2145538447158677,1.0,0.8129052735893407,0.0079876284192788,True
2021-02-26,DAX,^GDAXI,Yahoo Finance,13786.2900390625,-0.0067260657399884,-0.6726065739988457,0.8357180313347973,,0,,0.0,0.8206061148189842,-0.0069408841826718,False
2021-03-01,DAX,^GDAXI,Yahoo Finance,14012.8203125,0.0162980242823346,1.6298024282334658,0.8446178006280729,,0,,0.0,0.8357180313347973,-0.0067260657399884,False
2021-03-02,DAX,^GDAXI,Yahoo Finance,14039.7998046875,0.001923492379184,0.1923492379184035,1.0099233046979292,,0,,0.0,0.8446178006280729,0.0162980242823346,False
2021-03-03,DAX,^GDAXI,Yahoo Finance,14080.0302734375,0.0028613612590661,0.2861361259066133,0.9399280368150228,,0,,0.0,1.0099233046979292,0.001923492379184,False
2021-03-04,DAX,^GDAXI,Yahoo Finance,14056.33984375,-0.0016839723949606,-0.1683972394960634,0.8818339716739019,,0,,0.0,0.9399280368150228,0.0028613612590661,False
2021-03-05,DAX,^GDAXI,Yahoo Finance,13920.6904296875,-0.0096972749246046,-0.9697274924604686,0.833935478408623,0.0442173663953629,1,,0.0,0.8818339716739019,-0.0016839723949606,False
2021-03-08,DAX,^GDAXI,Yahoo Finance,14380.91015625,0.0325253899822201,3.2525389982220174,0.8932191656879543,,0,0.0442173663953629,1.0,0.833935478408623,-0.0096972749246046,True
2021-03-09,DAX,^GDAXI,Yahoo Finance,14437.9404296875,0.0039578502767613,0.3957850276761392,1.5250114101055274,,0,,0.0,0.8932191656879543,0.0325253899822201,False
2021-03-10,DAX,^GDAXI,Yahoo Finance,14540.25,0.0070611721361934,0.7061172136193417,1.3982722486839223,,0,,0.0,1.5250114101055274,0.0039578502767613,False
2021-03-11,DAX,^GDAXI,Yahoo Finance,14569.3896484375,0.0020020624454774,0.2002062445477496,1.304591081184616,,0,,0.0,1.3982722486839223,0.0070611721361934,False
2021-03-12,DAX,^GDAXI,Yahoo Finance,14502.3896484375,-0.0046092891622996,-0.4609289162299682,1.1984504433038072,,0,,0.0,1.304591081184616,0.0020020624454774,False
2021-03-15,DAX,^GDAXI,Yahoo Finance,14461.419921875,-0.0028290307452718,-0.282903074527189,1.1254668529406502,,0,,0.0,1.1984504433038072,-0.0046092891622996,False
2021-03-16,DAX,^GDAXI,Yahoo Finance,14557.580078125,0.0066274170865438,0.6627417086543896,1.0502748429182298,,0,,0.0,1.1254668529406502,-0.0028290307452718,False
2021-03-17,DAX,^GDAXI,Yahoo Finance,14596.6103515625,0.0026775085282599,0.2677508528259997,1.0016020324259105,,0,,0.0,1.0502748429182298,0.0066274170865438,False
2021-03-18,DAX,^GDAXI,Yahoo Finance,14775.51953125,0.0121823914755239,1.2182391475523937,0.9346054405648322,,0,,0.0,1.0016020324259105,0.0026775085282599,False
2021-03-19,DAX,^GDAXI,Yahoo Finance,14621.0,-0.0105128740982221,-1.0512874098222198,0.9854996003049736,,0,,0.0,0.9346054405648322,0.0121823914755239,False
2021-03-22,DAX,^GDAXI,Yahoo Finance,14657.2099609375,0.0024735104671781,0.2473510467178108,1.0247377711535914,,0,,0.0,0.9854996003049736,-0.0105128740982221,False
2021-03-23,DAX,^GDAXI,Yahoo Finance,14662.01953125,0.0003280829980148,0.0328082998014822,0.9541052998291704,,0,,0.0,1.0247377711535914,0.0024735104671781,False
2021-03-24,DAX,^GDAXI,Yahoo Finance,14610.3896484375,-0.0035275495114906,-0.3527549511490683,0.8905772922359373,,0,,0.0,0.9541052998291704,0.0003280829980148,False
2021-03-25,DAX,^GDAXI,Yahoo Finance,14621.3603515625,0.0007506019064939,0.0750601906493934,0.8535153958753423,,0,,0.0,0.8905772922359373,-0.0035275495114906,False
2021-03-26,DAX,^GDAXI,Yahoo Finance,14748.9404296875,0.0086877476346308,0.8687747634630852,0.8033815251404687,,0,,0.0,0.8535153958753423,0.0007506019064939,False
2021-03-29,DAX,^GDAXI,Yahoo Finance,14817.7197265625,0.0046524984950204,0.465249849502041,0.8233575611162368,-0.045732110576183975,3,,0.0,0.8033815251404687,0.0086877476346308,False
2021-03-30,DAX,^GDAXI,Yahoo Finance,15008.6103515625,0.0128003164261285,1.2800316426128568,0.7924988470805354,,0,-0.045732110576183975,3.0,0.8233575611162368,0.0046524984950204,True
2021-03-31,DAX,^GDAXI,Yahoo Finance,15008.33984375,-1.8023670675907372e-05,-0.0018023670675907,0.892003632368858,,0,,0.0,0.7924988470805354,0.0128003164261285,False
2021-04-01,DAX,^GDAXI,Yahoo Finance,15107.169921875,0.0065634242077806,0.6563424207780649,0.8372595767115275,-0.8755818214267492,1,,0.0,0.892003632368858,-1.8023670675907372e-05,False
2021-04-06,DAX,^GDAXI,Yahoo Finance,15212.6796875,0.0069598096878791,0.6959809687879199,0.822359265058423,,0,-0.8755818214267492,1.0,0.8372595767115275,0.0065634242077806,True
2021-04-07,DAX,^GDAXI,Yahoo Finance,15176.3603515625,-0.0023902928939746,-0.2390292893974697,0.8147651063733795,,0,,0.0,0.822359265058423,0.0069598096878791,False
2021-04-08,DAX,^GDAXI,Yahoo Finance,15202.6796875,0.0017327303620296,0.1732730362029624,0.7809048245962255,,0,,0.0,0.8147651063733795,-0.0023902928939746,False
2021-04-09,DAX,^GDAXI,Yahoo Finance,15234.16015625,0.0020685774303147,0.2068577430314769,0.7420117398099919,,0,,0.0,0.7809048245962255,0.0017327303620296,False
2021-04-12,DAX,^GDAXI,Yahoo Finance,15215.0,-0.0012585016256962,-0.1258501625696254,0.7097587088027171,-0.24141496828286269,4,,0.0,0.7420117398099919,0.0020685774303147,False
2021-04-13,DAX,^GDAXI,Yahoo Finance,15234.3603515625,0.0012716427503171,0.127164275031716,0.6858594819299887,-0.3606886565685272,1,-0.24141496828286269,4.0,0.7097587088027171,-0.0012585016256962,True
2021-04-14,DAX,^GDAXI,Yahoo Finance,15209.150390625,-0.0016561799927364,-0.1656179992736494,0.6607862392856053,,0,-0.3606886565685272,1.0,0.6858594819299887,0.0012716427503171,True
2021-04-15,DAX,^GDAXI,Yahoo Finance,15255.330078125,0.0030317092010257,0.3031709201025788,0.6472782718281276,,0,,0.0,0.6607862392856053,-0.0016561799927364,False
2021-04-16,DAX,^GDAXI,Yahoo Finance,15459.75,0.0133109169577269,1.3310916957726933,0.6344182177846577,,0,,0.0,0.6472782718281276,0.0030317092010257,False
2021-04-19,DAX,^GDAXI,Yahoo Finance,15368.3896484375,-0.0059270925891014,-0.592709258910148,0.7956821808859199,,0,,0.0,0.6344182177846577,0.0133109169577269,False
2021-04-20,DAX,^GDAXI,Yahoo Finance,15129.509765625,-0.0156656538796908,-1.5665653879690882,0.8012330320689673,-0.4864287902601063,1,,0.0,0.7956821808859199,-0.0059270925891014,False
2021-04-21,DAX,^GDAXI,Yahoo Finance,15195.9697265625,0.0043831173291371,0.4383117329137116,1.007611984146349,,0,-0.4864287902601063,1.0,0.8012330320689673,-0.0156656538796908,True
2021-04-22,DAX,^GDAXI,Yahoo Finance,15320.51953125,0.0081628325733235,0.8162832573323586,0.9477118950387612,,0,,0.0,1.007611984146349,0.0043831173291371,False
2021-04-23,DAX,^GDAXI,Yahoo Finance,15279.6201171875,-0.0026731537102208,-0.2673153710220862,0.9326206211550948,,0,,0.0,0.9477118950387612,0.0081628325733235,False
2021-04-26,DAX,^GDAXI,Yahoo Finance,15296.33984375,0.0010936518919022,0.1093651891902297,0.883022529528352,,0,,0.0,0.9326206211550948,-0.0026731537102208,False
2021-04-27,DAX,^GDAXI,Yahoo Finance,15249.26953125,-0.0030819715645826,-0.3081971564582623,0.8288759679584733,,0,,0.0,0.883022529528352,0.0010936518919022,False
2021-04-28,DAX,^GDAXI,Yahoo Finance,15292.1796875,0.0028099638741548,0.2809963874154868,0.7978594083980712,,0,,0.0,0.8288759679584733,-0.0030819715645826,False
2021-04-29,DAX,^GDAXI,Yahoo Finance,15154.2001953125,-0.0090638320442024,-0.9063832044202492,0.7597924478985213,0.2265998545501913,1,,0.0,0.7978594083980712,0.0028099638741548,False
2021-04-30,DAX,^GDAXI,Yahoo Finance,15135.91015625,-0.0012076576198054,-0.1207657619805409,0.8253457317976269,0.4511383918627184,1,0.2265998545501913,1.0,0.7597924478985213,-0.0090638320442024,True
2021-05-03,DAX,^GDAXI,Yahoo Finance,15236.4697265625,0.0066218016597352,0.6621801659735219,0.7834634999259069,,0,0.4511383918627184,1.0,0.8253457317976269,-0.0012076576198054,True
2021-05-04,DAX,^GDAXI,Yahoo Finance,14856.48046875,-0.0252557129278806,-2.525571292788067,0.778926665937899,,0,,0.0,0.7834634999259069,0.0066218016597352,False
2021-05-05,DAX,^GDAXI,Yahoo Finance,15170.7802734375,0.0209350620754695,2.093506207546954,1.283334330043602,,0,,0.0,0.778926665937899,-0.0252557129278806,False
2021-05-06,DAX,^GDAXI,Yahoo Finance,15196.740234375,0.0017097192544605,0.170971925446052,1.429315778091061,,0,,0.0,1.283334330043602,0.0209350620754695,False
2021-05-07,DAX,^GDAXI,Yahoo Finance,15399.650390625,0.0132638606664577,1.326386066645772,1.3082672826518906,,0,,0.0,1.429315778091061,0.0017097192544605,False
2021-05-10,DAX,^GDAXI,Yahoo Finance,15400.41015625,4.933533322097458e-05,0.0049335333220974,1.300676942510126,-0.0704615110797541,1,,0.0,1.3082672826518906,0.0132638606664577,False
2021-05-11,DAX,^GDAXI,Yahoo Finance,15119.75,-0.0183923063644868,-1.839230636448681,1.1944837457967834,,0,-0.0704615110797541,1.0,1.300676942510126,4.933533322097458e-05,True
2021-05-12,DAX,^GDAXI,Yahoo Finance,15150.2197265625,0.0020131990305122,0.2013199030512267,1.34482670149921,,0,,0.0,1.1944837457967834,-0.0183923063644868,False
2021-05-13,DAX,^GDAXI,Yahoo Finance,15199.6796875,0.0032593191857282,0.3259319185728283,1.233972601340792,,0,,0.0,1.34482670149921,0.0020131990305122,False
2021-05-14,DAX,^GDAXI,Yahoo Finance,15416.6396484375,0.0141730683156067,1.4173068315606716,1.139458513672638,,0,,0.0,1.233972601340792,0.0032593191857282,False
2021-05-17,DAX,^GDAXI,Yahoo Finance,15396.6201171875,-0.0012994103330277,-0.1299410333027763,1.181057684482439,,0,,0.0,1.139458513672638,0.0141730683156067,False
2021-05-18,DAX,^GDAXI,Yahoo Finance,15386.580078125,-0.0006523064109517,-0.0652306410951744,1.0920793280454997,,0,,0.0,1.181057684482439,-0.0012994103330277,False
2021-05-19,DAX,^GDAXI,Yahoo Finance,15113.5595703125,-0.0179033803483713,-1.7903380348371305,1.0124211650157815,,0,,0.0,1.0920793280454997,-0.0006523064109517,False
2021-05-20,DAX,^GDAXI,Yahoo Finance,15370.259765625,0.0168421325664382,1.6842132566438226,1.2054220400182625,-0.0436379287253927,1,,0.0,1.0124211650157815,-0.0179033803483713,False
2021-05-21,DAX,^GDAXI,Yahoo Finance,15437.509765625,0.0043657887499964,0.436578874999644,1.2833051482109534,,0,-0.0436379287253927,1.0,1.2054220400182625,0.0168421325664382,True
2021-05-25,DAX,^GDAXI,Yahoo Finance,15465.08984375,0.001784968630238,0.1784968630238088,1.187282898533006,-0.0405759594092766,1,,0.0,1.2833051482109534,0.0043657887499964,False
2021-05-26,DAX,^GDAXI,Yahoo Finance,15450.7197265625,-0.0009296291070571,-0.092962910705716,1.0948595060058104,,0,-0.0405759594092766,1.0,1.187282898533006,0.001784968630238,True
2021-05-27,DAX,^GDAXI,Yahoo Finance,15406.73046875,-0.0028511291330224,-0.2851129133022428,1.0155671365360048,,0,,0.0,1.0948595060058104,-0.0009296291070571,False
2021-05-28,DAX,^GDAXI,Yahoo Finance,15519.98046875,0.0073237989282036,0.7323798928203659,0.9553599081038464,,0,,0.0,1.0155671365360048,-0.0028511291330224,False
2021-05-31,DAX,^GDAXI,Yahoo Finance,15421.1298828125,-0.0063896169937144,-0.6389616993714464,0.9288807033527,0.32167294889907627,2,,0.0,0.9553599081038464,0.0073237989282036,False
2021-06-01,DAX,^GDAXI,Yahoo Finance,15567.3603515625,0.0094377979090159,0.9437797909015968,0.9157102774683552,-0.1130787700298242,1,0.32167294889907627,2.0,0.9288807033527,-0.0063896169937144,True
2021-06-02,DAX,^GDAXI,Yahoo Finance,15602.7099609375,0.0022681774006697,0.2268177400669728,0.9242967264015232,,0,-0.1130787700298242,1.0,0.9157102774683552,0.0094377979090159,True
2021-06-03,DAX,^GDAXI,Yahoo Finance,15632.669921875,0.0019183355693224,0.191833556932242,0.8664279690584521,,0,,0.0,0.9242967264015232,0.0022681774006697,False
2021-06-04,DAX,^GDAXI,Yahoo Finance,15692.900390625,0.0038454554774755,0.3845455477475568,0.8156691389493771,,0,,0.0,0.8664279690584521,0.0019183355693224,False
2021-06-07,DAX,^GDAXI,Yahoo Finance,15677.150390625,-0.0010041425455906,-0.1004142545590627,0.7803368023067088,,0,,0.0,0.8156691389493771,0.0038454554774755,False
2021-06-08,DAX,^GDAXI,Yahoo Finance,15640.599609375,-0.0023341905370219,-0.2334190537021976,0.744305847684849,-0.6186492309960372,1,,0.0,0.7803368023067088,-0.0010041425455906,False
2021-06-09,DAX,^GDAXI,Yahoo Finance,15581.1396484375,-0.003808886643482,-0.3808886643482044,0.7212749750256991,,0,-0.6186492309960372,1.0,0.744305847684849,-0.0023341905370219,True
2021-06-10,DAX,^GDAXI,Yahoo Finance,15571.2197265625,-0.0006368649058569,-0.0636864905856934,0.7151920729751428,,0,,0.0,0.7212749750256991,-0.003808886643482,False
2021-06-11,DAX,^GDAXI,Yahoo Finance,15693.26953125,0.0078076071341197,0.7807607134119747,0.6878232802249554,-0.09298604481155051,2,,0.0,0.7151920729751428,-0.0006368649058569,False
2021-06-14,DAX,^GDAXI,Yahoo Finance,15673.6396484375,-0.0012516301980978,-0.1251630198097874,0.7191694684774378,,0,-0.09298604481155051,2.0,0.6878232802249554,0.0078076071341197,True
2021-06-15,DAX,^GDAXI,Yahoo Finance,15729.51953125,0.0035588739000442,0.3558873900044258,0.6937227004236804,0.0119175954129208,1,,0.0,0.7191694684774378,-0.0012516301980978,False
2021-06-16,DAX,^GDAXI,Yahoo Finance,15710.5703125,-0.0012054177414032,-0.120541774140328,0.6761249709660218,,0,0.0119175954129208,1.0,0.6937227004236804,0.0035588739000442,True
2021-06-17,DAX,^GDAXI,Yahoo Finance,15727.669921875,0.0010878224056923,0.1087822405692339,0.6574847538436288,,0,,0.0,0.6761249709660218,-0.0012054177414032,False
2021-06-18,DAX,^GDAXI,Yahoo Finance,15448.0400390625,-0.0179394395451725,-1.7939439545172595,0.6368285697268933,,0,,0.0,0.6574847538436288,0.0010878224056923,False
2021-06-21,DAX,^GDAXI,Yahoo Finance,15603.240234375,0.0099964630355895,0.9996463035589586,0.976414820106756,,0,,0.0,0.6368285697268933,-0.0179394395451725,False
2021-06-22,DAX,^GDAXI,Yahoo Finance,15636.330078125,0.0021184578273143,0.2118457827314313,0.9815450958900204,,0,,0.0,0.976414820106756,0.0099964630355895,False
2021-06-23,DAX,^GDAXI,Yahoo Finance,15456.3896484375,-0.0115745705207302,-1.1574570520730247,0.9156582736853284,,0,,0.0,0.9815450958900204,0.0021184578273143,False
2021-06-24,DAX,^GDAXI,Yahoo Finance,15589.23046875,0.0085578339581157,0.8557833958115765,0.9916051228990168,,0,,0.0,0.9156582736853284,-0.0115745705207302,False
2021-06-25,DAX,^GDAXI,Yahoo Finance,15607.9697265625,0.0012013424248923,0.1201342424892397,0.973837829171594,,0,,0.0,0.9916051228990168,0.0085578339581157,False
2021-06-28,DAX,^GDAXI,Yahoo Finance,15554.1796875,-0.0034522710080758,-0.3452271008075816,0.9076133263334696,0.1778556299085418,1,,0.0,0.973837829171594,0.0012013424248923,False
2021-06-29,DAX,^GDAXI,Yahoo Finance,15690.58984375,0.0087317669483419,0.8731766948341996,0.8673263164916081,,0,0.1778556299085418,1.0,0.9076133263334696,-0.0034522710080758,True
2021-06-30,DAX,^GDAXI,Yahoo Finance,15531.0400390625,-0.0102205550550442,-1.0220555055044207,0.8749798177652346,,0,,0.0,0.8673263164916081,0.0087317669483419,False
2021-07-01,DAX,^GDAXI,Yahoo Finance,15603.8095703125,0.0046744830740426,0.4674483074042625,0.9343025816341892,-0.1482347610704216,1,,0.0,0.8749798177652346,-0.0102205550550442,False
2021-07-02,DAX,^GDAXI,Yahoo Finance,15650.08984375,0.0029615701164827,0.2961570116482704,0.8867404582143341,,0,-0.1482347610704216,1.0,0.9343025816341892,0.0046744830740426,True
2021-07-05,DAX,^GDAXI,Yahoo Finance,15661.9697265625,0.0007588056196588,0.0758805619658801,0.8364176890161313,-0.1353878768902548,1,,0.0,0.8867404582143341,0.0029615701164827,False
2021-07-06,DAX,^GDAXI,Yahoo Finance,15511.3798828125,-0.009661522873624,-0.9661522873624095,0.7886770329265921,,0,-0.1353878768902548,1.0,0.8364176890161313,0.0007588056196588,True
2021-07-07,DAX,^GDAXI,Yahoo Finance,15692.7099609375,0.0116223302893247,1.1622330289324754,0.8585631757815606,,0,,0.0,0.7886770329265921,-0.009661522873624,False
2021-07-08,DAX,^GDAXI,Yahoo Finance,15420.6396484375,-0.0174894218044653,-1.7489421804465333,0.9168919238399028,,0,,0.0,0.8585631757815606,0.0116223302893247,False
2021-07-09,DAX,^GDAXI,Yahoo Finance,15687.9296875,0.0171847579398641,1.7184757939864164,1.1308972804603763,,0,,0.0,0.9168919238399028,-0.0174894218044653,False
2021-07-12,DAX,^GDAXI,Yahoo Finance,15790.509765625,0.0065175048714066,0.6517504871406623,1.234399577583425,-0.0408089455172774,2,,0.0,1.1308972804603763,0.0171847579398641,False
2021-07-13,DAX,^GDAXI,Yahoo Finance,15789.6396484375,-5.510532431694825e-05,-0.0055105324316948,1.1584329769406307,,0,-0.0408089455172774,2.0,1.234399577583425,0.0065175048714066,True
